drug_id,cell_line,gene_symbol,log2fc,pvalue
Doxorubicin,U2OS,GENE118,0.08270183014985212,0.4995027856034873
Doxorubicin,U2OS,GENE119,-0.6910087843462188,0.25994467134244825
Doxorubicin,U2OS,GENE120,-0.24180856977771836,0.39554047551029975
Doxorubicin,U2OS,GENE121,0.42089038739200635,0.32526742632101885
Doxorubicin,U2OS,GENE122,-0.11355300389046301,0.48273167630669306
Doxorubicin,U2OS,GENE123,-0.0708787770137693,0.488217954283332
Doxorubicin,U2OS,GENE124,1.248187808737565,0.12908896522292862
Doxorubicin,U2OS,GENE125,-0.21013430279545037,0.39789836880808155
Doxorubicin,U2OS,GENE126,0.055361717093248254,0.5094245977666081
Doxorubicin,U2OS,GENE127,-0.34262527376854784,0.3502841680116897
Doxorubicin,U2OS,GENE128,0.611965909234252,0.2665841600792301
Doxorubicin,U2OS,GENE129,-0.3340679650158051,0.37515998233419345
Doxorubicin,U2OS,GENE130,-0.3906362498471969,0.3268714736734373
Doxorubicin,U2OS,GENE131,0.009602984001845772,0.5375535324918612
Doxorubicin,U2OS,GENE132,-1.5844403481062286,0.09250526755766547
Doxorubicin,U2OS,GENE133,-0.05500274935052574,0.5054464791254755
Doxorubicin,U2OS,GENE134,0.657754145470052,0.27505977668129133
Doxorubicin,U2OS,GENE135,0.10524814946075181,0.48030930342181466
Doxorubicin,U2OS,GENE136,-0.08020969098767386,0.456121178700843
Doxorubicin,U2OS,GENE137,1.2504502489671407,0.16072091682169026
Doxorubicin,U2OS,GENE138,-0.5278197448992982,0.29873180220875584
Doxorubicin,U2OS,GENE139,-0.17684287978350302,0.41861124216584106
Doxorubicin,U2OS,GENE140,0.8445944668258395,0.2037572872363985
Doxorubicin,U2OS,GENE141,0.8349613907023195,0.22538664486600712
Doxorubicin,U2OS,GENE142,-0.18262048874492326,0.42848739496921673
Doxorubicin,U2OS,GENE143,-0.8355848862470325,0.21662464738931675
Doxorubicin,U2OS,GENE144,1.2180499920587422,0.148227889465477
Doxorubicin,U2OS,GENE145,0.7256273284773064,0.21033519591542735
Doxorubicin,U2OS,GENE146,-0.3697072158013452,0.33110477392044696
Doxorubicin,U2OS,GENE147,0.5273889071383284,0.2918963637399974
Doxorubicin,U2OS,GENE148,-0.01801051787721996,0.5358031529848437
Doxorubicin,U2OS,GENE149,-0.9197007920933645,0.17181799954319255
Doxorubicin,U2OS,GENE150,-1.5602720114718984,0.11701557378633787
Doxorubicin,U2OS,GENE151,0.19911047571014684,0.4392752004551678
Doxorubicin,U2OS,GENE152,-0.1260767329217874,0.4769638013144287
Doxorubicin,U2OS,GENE153,1.9243072552730625,0.08859769456142452
Doxorubicin,U2OS,GENE154,0.1365592171468221,0.42614062768671795
Doxorubicin,U2OS,GENE155,-0.30784622287361985,0.3547152489809151
Doxorubicin,U2OS,GENE156,0.30574461167907513,0.37760032604280186
Doxorubicin,U2OS,GENE157,-0.9786692945669949,0.15822309704033521
Doxorubicin,U2OS,GENE158,-0.6740885227137451,0.25137121177560445
Doxorubicin,U2OS,GENE159,0.007841118235812171,0.5271876243413357
Doxorubicin,U2OS,GENE160,0.21733469302662767,0.4019973292822069
Doxorubicin,HCC1954,TP53,-0.190939672197845,0.421822750306313
Doxorubicin,HCC1954,EGFR,0.7528955605380429,0.23498481374007893
Doxorubicin,HCC1954,MYC,-0.7601330404473259,0.20511763984984524
Doxorubicin,HCC1954,BRAF,0.47404219371804485,0.28763467697891526
Doxorubicin,HCC1954,KRAS,0.11220860397205809,0.4433658716513128
Doxorubicin,HCC1954,PIK3CA,0.25089558388882055,0.3878474037197427
Doxorubicin,HCC1954,PTEN,0.5801740904834871,0.25141878500793147
Doxorubicin,HCC1954,MAPK1,0.15989499727801637,0.42453708977589005
Doxorubicin,HCC1954,AKT1,1.0842840498690054,0.13946007959300508
Doxorubicin,HCC1954,STAT3,1.7841572767591651,0.0947859541536441
Doxorubicin,HCC1954,CDK1,-0.08449324907742084,0.46135329452042473
Doxorubicin,HCC1954,CDKN1A,0.38432404398409903,0.34112269060867456
Doxorubicin,HCC1954,RB1,-1.6324172510928552,0.09910155189312225
Doxorubicin,HCC1954,NFkB1,0.5193030346044083,0.28862382105696655
Doxorubicin,HCC1954,ERBB2,0.04657916884987117,0.496918956003996
Doxorubicin,HCC1954,MTOR,-0.08419246123642626,0.46817785917969096
Doxorubicin,HCC1954,JUN,-0.16300624790842458,0.4584235923725516
Doxorubicin,HCC1954,FOS,-0.16019252971839718,0.44612332877701755
Doxorubicin,HCC1954,HIF1A,-0.8896994652536103,0.18001876567490693
Doxorubicin,HCC1954,VEGFA,0.8579538155663472,0.22192755374099835
Doxorubicin,HCC1954,GENE001,-0.048762691872811716,0.5028949015686899
Doxorubicin,HCC1954,GENE002,-0.40544696810012487,0.35466481958035445
Doxorubicin,HCC1954,GENE003,0.18340702164272113,0.40785262267208705
Doxorubicin,HCC1954,GENE004,-0.37024505316607925,0.36731806558542374
Doxorubicin,HCC1954,GENE005,0.43241221924550566,0.33358700536363345
Doxorubicin,HCC1954,GENE006,-0.39129929870929453,0.3347909268274961
Doxorubicin,HCC1954,GENE007,0.35351617980539246,0.3580308131010224
Doxorubicin,HCC1954,GENE008,1.4996027384266657,0.13080711946415186
Doxorubicin,HCC1954,GENE009,1.6031169691447669,0.11416782372105527
Doxorubicin,HCC1954,GENE010,-1.41651514507137,0.10708007712633807
Doxorubicin,HCC1954,GENE011,0.6795947470820125,0.2502544310723618
Doxorubicin,HCC1954,GENE012,-0.30378439588977796,0.37871854427051665
Doxorubicin,HCC1954,GENE013,2.705750229545209,0.02204559673908841
Doxorubicin,HCC1954,GENE014,0.5061122117269164,0.31538789969303294
Doxorubicin,HCC1954,GENE015,-0.840864267664417,0.19437314897442737
Doxorubicin,HCC1954,GENE016,-0.14775114476654197,0.44291437451981663
Doxorubicin,HCC1954,GENE017,-0.13730116326021943,0.46153430690402786
Doxorubicin,HCC1954,GENE018,0.43659157038930296,0.3009412263862423
Doxorubicin,HCC1954,GENE019,0.12468514136382602,0.4690385098775359
Doxorubicin,HCC1954,GENE020,-0.006071705569383102,0.5068966405255496
Doxorubicin,HCC1954,GENE021,-0.7935168807629958,0.21341970213581288
Doxorubicin,HCC1954,GENE022,0.004294069254091323,0.5364343862983391
Doxorubicin,HCC1954,GENE023,-0.36366061075113865,0.3692930797778475
Doxorubicin,HCC1954,GENE024,0.36275806938768884,0.35316053467664665
Doxorubicin,HCC1954,GENE025,0.019249242847636117,0.5188363877951794
Doxorubicin,HCC1954,GENE026,-1.1941462253755897,0.14729348855171165
Doxorubicin,HCC1954,GENE027,0.6420205034181433,0.24022885191906496
Doxorubicin,HCC1954,GENE028,-1.7694288625348797,0.10045385827703586
Doxorubicin,HCC1954,GENE029,-0.5421218768058546,0.2991881980776323
Doxorubicin,HCC1954,GENE030,0.0613660808191365,0.5111255633906402
Doxorubicin,HCC1954,GENE031,-0.07447364744986038,0.4640301574915418
Doxorubicin,HCC1954,GENE032,0.25432890213992054,0.3944099229758033
Doxorubicin,HCC1954,GENE033,-0.2883008883714855,0.37410184329501467
Doxorubicin,HCC1954,GENE034,-0.36897927816250803,0.34028402919489703
Doxorubicin,HCC1954,GENE035,-1.2784081123504134,0.11636436413599618
Doxorubicin,HCC1954,GENE036,0.03418578298382938,0.4872762519326346
Doxorubicin,HCC1954,GENE037,-0.8732333627895168,0.20592297962216907
Doxorubicin,HCC1954,GENE038,0.8555144045953939,0.22599355980056549
Doxorubicin,HCC1954,GENE039,0.2619802560383674,0.4107348181913712
Doxorubicin,HCC1954,GENE040,-0.19994999505465827,0.43809179104962986
Doxorubicin,HCC1954,GENE041,-0.37258388515867524,0.36834244054329013
Doxorubicin,HCC1954,GENE042,-0.05248385378181197,0.46994634770252214
Doxorubicin,HCC1954,GENE043,0.30639537079164486,0.36829095734431805
Doxorubicin,HCC1954,GENE044,0.029185145408947823,0.49971970371515456
Doxorubicin,HCC1954,GENE045,-0.30192946561847733,0.3717031585444266
Doxorubicin,HCC1954,GENE046,0.4868631154261839,0.31186097837880805
Doxorubicin,HCC1954,GENE047,-1.0665365280238808,0.18431946883868577
Doxorubicin,HCC1954,GENE048,-0.13216074437008968,0.43265984344424824
Doxorubicin,HCC1954,GENE049,0.7785109584102694,0.19880050651726616
Doxorubicin,HCC1954,GENE050,0.4283687107352292,0.3071816345243708
Doxorubicin,HCC1954,GENE051,0.19902410825463124,0.4343954813979336
Doxorubicin,HCC1954,GENE052,0.22524786188901735,0.3976093741769731
Doxorubicin,HCC1954,GENE053,-0.13087914511054727,0.4549454374202121
Doxorubicin,HCC1954,GENE054,-0.21693673148959455,0.39821549156725966
Doxorubicin,HCC1954,GENE055,0.8610775489040974,0.18743729945512924
Doxorubicin,HCC1954,GENE056,-0.22398066922498755,0.40639985154179514
Doxorubicin,HCC1954,GENE057,-0.6074030679443216,0.2589733829789211
Doxorubicin,HCC1954,GENE058,0.06792971204082844,0.49293812443673707
Doxorubicin,HCC1954,GENE059,-0.026252534269326087,0.4856656525870448
Doxorubicin,HCC1954,GENE060,0.511420735775382,0.28574358040715636
Doxorubicin,HCC1954,GENE061,-0.09522309296460839,0.4507373772818686
Doxorubicin,HCC1954,GENE062,0.28967337987838787,0.38170346628031726
Doxorubicin,HCC1954,GENE063,0.7060134392716247,0.2169820572521221
Doxorubicin,HCC1954,GENE064,0.1691787209679798,0.4185244090301198
Doxorubicin,HCC1954,GENE065,-1.169322121058496,0.13708157061617252
Doxorubicin,HCC1954,GENE066,-1.5750596518741378,0.08083699854723958
Doxorubicin,HCC1954,GENE067,0.10114020381060956,0.46749293852501267
Doxorubicin,HCC1954,GENE068,-1.9925575424866249,0.06397194254985109
Doxorubicin,HCC1954,GENE069,-0.4513442969110364,0.3124202944975347
Doxorubicin,HCC1954,GENE070,-1.2592848584240193,0.1123582257312211
Doxorubicin,HCC1954,GENE071,-0.16571568564075143,0.45551917634293615
Doxorubicin,HCC1954,GENE072,-0.25933335981060507,0.40574819496975423
Doxorubicin,HCC1954,GENE073,0.4266007725257772,0.3012322669251579
Doxorubicin,HCC1954,GENE074,-1.4302913703804336,0.10502455005674026
Doxorubicin,HCC1954,GENE075,-0.29326449654631803,0.40113658481638487
Doxorubicin,HCC1954,GENE076,-1.6607803294244081,0.09028410757809681
Doxorubicin,HCC1954,GENE077,0.9731550014965804,0.1906707493796206
Doxorubicin,HCC1954,GENE078,1.4167478059471363,0.09473338037113349
Doxorubicin,HCC1954,GENE079,-0.2873982088022419,0.39106097147667357
Doxorubicin,HCC1954,GENE080,-0.30831677992772705,0.35483096060647734
Doxorubicin,HCC1954,GENE081,-0.7053998468135281,0.2575423286971402
Doxorubicin,HCC1954,GENE082,0.1820542721213344,0.4489850269982313
Doxorubicin,HCC1954,GENE083,-1.0922463675259044,0.14651910062712561
Doxorubicin,HCC1954,GENE084,0.13676438557088186,0.4268103010496025
Doxorubicin,HCC1954,GENE085,0.4245713029660956,0.3270831341120287
Doxorubicin,HCC1954,GENE086,-0.6372595536536847,0.2799361717933346
Doxorubicin,HCC1954,GENE087,0.7992132276789198,0.21609341542826893
Doxorubicin,HCC1954,GENE088,-0.4276031911555449,0.32494014076579414
Doxorubicin,HCC1954,GENE089,-0.16475190031806286,0.4338463146999104
Doxorubicin,HCC1954,GENE090,-0.8492848553114666,0.21578438911780298
Doxorubicin,HCC1954,GENE091,-0.08584253868464133,0.453168527559914
Doxorubicin,HCC1954,GENE092,0.22161904904260643,0.4080562182573237
Doxorubicin,HCC1954,GENE093,-0.6283236253145241,0.2732664010064568
Doxorubicin,HCC1954,GENE094,-1.4271735263211045,0.1254220155270922
Doxorubicin,HCC1954,GENE095,-0.11911683752780876,0.4560952771781746
Doxorubicin,HCC1954,GENE096,0.5885924815921695,0.2707373636056422
Doxorubicin,HCC1954,GENE097,0.06837332369961534,0.4792742431319751
Doxorubicin,HCC1954,GENE098,1.3515137822025418,0.10822365007192523
Doxorubicin,HCC1954,GENE099,-0.11533083331985407,0.4804218536216862
Doxorubicin,HCC1954,GENE100,0.5516087860268291,0.26290205789806853
Doxorubicin,HCC1954,GENE101,0.7209712009763004,0.24069964647218176
Doxorubicin,HCC1954,GENE102,-1.2176561658914442,0.1454208541304563
Doxorubicin,HCC1954,GENE103,0.34208160430447726,0.33612105051853447
Doxorubicin,HCC1954,GENE104,-0.6249101697946821,0.28556374170964177
Doxorubicin,HCC1954,GENE105,-0.1326187702351011,0.4544949080910268
Doxorubicin,HCC1954,GENE106,-0.5574110936762071,0.260874542135768
Doxorubicin,HCC1954,GENE107,0.5984554743806761,0.29262117019880707
Doxorubicin,HCC1954,GENE108,-0.29844739236598566,0.38198189550307254
Doxorubicin,HCC1954,GENE109,-0.8372347302266226,0.18431545190651488
Doxorubicin,HCC1954,GENE110,0.08029471658587989,0.4679822521431279
Doxorubicin,HCC1954,GENE111,0.6810662018425396,0.22389615209778602
Doxorubicin,HCC1954,GENE112,-0.5515921906165467,0.2612124213776099
Doxorubicin,HCC1954,GENE113,0.4102767514439485,0.34013044149925387
Doxorubicin,HCC1954,GENE114,-0.9523373467327318,0.17764219501608342
Doxorubicin,HCC1954,GENE115,0.7222060975275437,0.2210199729031072
Doxorubicin,HCC1954,GENE116,0.17917225553800162,0.42447726829123034
Doxorubicin,HCC1954,GENE117,-0.5982789643083433,0.26621371425534174
Doxorubicin,HCC1954,GENE118,0.3604984764528179,0.3486733572593325
Doxorubicin,HCC1954,GENE119,-0.27259312236316097,0.3876718769609276
Doxorubicin,HCC1954,GENE120,-0.46072551171446063,0.29194351192377116
Doxorubicin,HCC1954,GENE121,-0.28269648514270074,0.3918631961629554
Doxorubicin,HCC1954,GENE122,0.306166107001256,0.3657853431562213
Doxorubicin,HCC1954,GENE123,-0.4892941949943272,0.29874258218709276
Doxorubicin,HCC1954,GENE124,0.3327922101888847,0.34040872796944066
Doxorubicin,HCC1954,GENE125,0.5411769365811544,0.2944655504503694
Doxorubicin,HCC1954,GENE126,-0.6292074152824604,0.2493050316390434
Doxorubicin,HCC1954,GENE127,-0.687612558981103,0.22960650593713752
Doxorubicin,HCC1954,GENE128,-0.08949172069584542,0.45023998345464367
Doxorubicin,HCC1954,GENE129,-0.0793255917345061,0.46597645605578186
Doxorubicin,HCC1954,GENE130,0.10878976817148112,0.4527873769299573
Doxorubicin,HCC1954,GENE131,0.1674472208761461,0.4127392654769686
Doxorubicin,HCC1954,GENE132,-1.9398873118134348,0.0657348897411133
Doxorubicin,HCC1954,GENE133,-0.4553225435912449,0.3249164263251674
Doxorubicin,HCC1954,GENE134,-0.8089003069076686,0.2219540023966486
Doxorubicin,HCC1954,GENE135,0.19038903568252585,0.40369002485601296
Doxorubicin,HCC1954,GENE136,-1.2018343005502652,0.1315970872257674
Doxorubicin,HCC1954,GENE137,0.6962279707415338,0.24703478106470345
Doxorubicin,HCC1954,GENE138,-0.7393885619231428,0.21715030941148536
Doxorubicin,HCC1954,GENE139,0.8361329520487638,0.196177608613089
Doxorubicin,HCC1954,GENE140,-1.1330260470746414,0.1740684443316949
Doxorubicin,HCC1954,GENE141,-0.17538910280077707,0.42351770018115237
Doxorubicin,HCC1954,GENE142,-0.6995392140922377,0.25780566091271084
Doxorubicin,HCC1954,GENE143,-0.7601433961203048,0.23336484601273513
Doxorubicin,HCC1954,GENE144,1.1388780503309808,0.1683745648749536
Doxorubicin,HCC1954,GENE145,-1.2489235597836403,0.13656764899352944
Doxorubicin,HCC1954,GENE146,0.15649815226741423,0.44776191872025606
Doxorubicin,HCC1954,GENE147,-0.9949077593995735,0.1584324536972562
Doxorubicin,HCC1954,GENE148,-0.3374392482150588,0.3554859870524444
Doxorubicin,HCC1954,GENE149,-1.2819769839899444,0.14129816286320734
Doxorubicin,HCC1954,GENE150,-0.048925385107562475,0.4925347054311329
Doxorubicin,HCC1954,GENE151,0.05051674399139809,0.5109642633882487
Doxorubicin,HCC1954,GENE152,0.23478944844919591,0.3826999375572717
Doxorubicin,HCC1954,GENE153,0.4618004642525416,0.31575130160641857
Doxorubicin,HCC1954,GENE154,0.32294521013794625,0.36650809958615793
Doxorubicin,HCC1954,GENE155,1.099397527388237,0.1809831835877676
Doxorubicin,HCC1954,GENE156,0.5430330837025505,0.29092970589832506
Doxorubicin,HCC1954,GENE157,-0.4303645816976692,0.3448435828914219
Doxorubicin,HCC1954,GENE158,0.590494952652836,0.260430198791964
Doxorubicin,HCC1954,GENE159,0.20163728151858587,0.4045024848168849
Doxorubicin,HCC1954,GENE160,-2.242754524538413,0.061913625422032985
Paclitaxel,A549,TP53,0.3759788314057332,0.349967779096755
Paclitaxel,A549,EGFR,-0.4071359230666848,0.3442336245963987
Paclitaxel,A549,MYC,0.3627168957844454,0.35517172123393426
Paclitaxel,A549,BRAF,-0.05252643821290866,0.48387163291606566
Paclitaxel,A549,KRAS,-0.6897806674512752,0.23320025470609743
Paclitaxel,A549,PIK3CA,0.44798633011227273,0.31205898068627125
Paclitaxel,A549,PTEN,0.0004998518567653307,0.5336452209261462
Paclitaxel,A549,MAPK1,0.5914002752692034,0.26549908017655466
Paclitaxel,A549,AKT1,0.3283702719153374,0.3473327327518154
Paclitaxel,A549,STAT3,0.07837976118293824,0.46246073253968306
Paclitaxel,A549,CDK1,0.21508361437544504,0.39558778291993635
Paclitaxel,A549,CDKN1A,0.4230204292595306,0.3144298563354527
Paclitaxel,A549,RB1,-1.2888248064537304,0.14001353747822773
Paclitaxel,A549,NFkB1,-0.4999390371077716,0.32396152099923325
Paclitaxel,A549,ERBB2,0.8480726921146695,0.222935056297783
Paclitaxel,A549,MTOR,-0.8263695715793073,0.19744441644300492
Paclitaxel,A549,JUN,0.9009069725203807,0.19367246864022478
Paclitaxel,A549,FOS,-0.6636863616907839,0.24844451628358075
Paclitaxel,A549,HIF1A,0.565207753933253,0.28497098548118904
Paclitaxel,A549,VEGFA,-0.89687085353421,0.2031010249114734
Paclitaxel,A549,GENE001,0.095518121031379,0.4935135445243846
Paclitaxel,A549,GENE002,-0.313182655173514,0.3704125574954154
Paclitaxel,A549,GENE003,0.22923823236264937,0.42249047835794873
Paclitaxel,A549,GENE004,1.860113042817113,0.0739102721349669
Paclitaxel,A549,GENE005,-0.5962063766782417,0.2507627955464769
Paclitaxel,A549,GENE006,1.0392071195071955,0.15404929812561236
Paclitaxel,A549,GENE007,0.18120573143772573,0.447577681800681
Paclitaxel,A549,GENE008,-0.052894051032382594,0.48980724095262024
Paclitaxel,A549,GENE009,0.6192789980778239,0.2496386971407228
Paclitaxel,A549,GENE010,1.400748140870421,0.1271152528613193
Paclitaxel,A549,GENE011,-0.22792243691514363,0.423674904632468
Paclitaxel,A549,GENE012,0.28746025790239904,0.35579322480601966
Paclitaxel,A549,GENE013,-0.6389241585315664,0.27409729904858243
Paclitaxel,A549,GENE014,0.3726391650381729,0.34533357535043624
Paclitaxel,A549,GENE015,0.10407498582336978,0.4616911293087652
Paclitaxel,A549,GENE016,-0.5347433102396738,0.29627289793421996
Paclitaxel,A549,GENE017,-0.11357804206697115,0.45078721370649105
Paclitaxel,A549,GENE018,0.4787044634808866,0.2822342828038627
Paclitaxel,A549,GENE019,-0.9399638873418191,0.18057945918543247
Paclitaxel,A549,GENE020,-0.965093829017137,0.20626130519976052
Paclitaxel,A549,GENE021,-0.6416446992919163,0.24640034462861482
Paclitaxel,A549,GENE022,0.6856936619416308,0.2570508628540258
Paclitaxel,A549,GENE023,0.2472691797029162,0.38806364059236936
Paclitaxel,A549,GENE024,0.4838532943368447,0.2805469339626686
Paclitaxel,A549,GENE025,0.14447917819345976,0.44219783571405147
Paclitaxel,A549,GENE026,0.9289930703468157,0.18479127833768957
Paclitaxel,A549,GENE027,-0.19273202861058278,0.4223884413973354
Paclitaxel,A549,GENE028,0.1170456807288823,0.4626912028432446
Paclitaxel,A549,GENE029,-0.7371103259621637,0.22564316639822576
Paclitaxel,A549,GENE030,-1.409921219528556,0.12064482725591806
Paclitaxel,A549,GENE031,-0.2749871500665954,0.3632275110700973
Paclitaxel,A549,GENE032,0.398270343828102,0.34542373122961306
Paclitaxel,A549,GENE033,0.48018857436907825,0.33014162883621107
Paclitaxel,A549,GENE034,-0.020573582365561168,0.5077624498511767
Paclitaxel,A549,GENE035,-0.8670603447561692,0.1928715777650164
Paclitaxel,A549,GENE036,-0.7966269958947181,0.2313072678033119
Paclitaxel,A549,GENE037,-1.1827440832679696,0.12317555748841864
Paclitaxel,A549,GENE038,-0.5581493175439174,0.2964651549163352
Paclitaxel,A549,GENE039,-0.511776143703184,0.2749341361250909
Paclitaxel,A549,GENE040,0.28993341950577256,0.3896997196378752
Paclitaxel,A549,GENE041,0.5238420305541986,0.28827685211496185
Paclitaxel,A549,GENE042,0.48280267439305485,0.31857651886053895
Paclitaxel,A549,GENE043,1.998253011025269,0.07763297748257415
Paclitaxel,A549,GENE044,-1.298088212222328,0.11071322833073914
Paclitaxel,A549,GENE045,0.21867396630390368,0.3864758875001942
Paclitaxel,A549,GENE046,-0.029540532642532452,0.4983863886466532
Paclitaxel,A549,GENE047,0.5156085668691786,0.27460397301755307
Paclitaxel,A549,GENE048,-0.7181448491415359,0.24263326890448822
Paclitaxel,A549,GENE049,-0.4532705325287172,0.33910397635814576
Paclitaxel,A549,GENE050,0.5881152819534181,0.24873959162003773
Paclitaxel,A549,GENE051,-0.4916315384599713,0.294744274465476
Paclitaxel,A549,GENE052,-0.06975911694993082,0.5097596550289254
Paclitaxel,A549,GENE053,0.9792492009394973,0.16487092890884883
Paclitaxel,A549,GENE054,0.4190384840408373,0.30965868772522354
Paclitaxel,A549,GENE055,-0.6136014493291465,0.24800596385513132
Paclitaxel,A549,GENE056,0.650322621133026,0.23306331791530355
Paclitaxel,A549,GENE057,0.5056759039605339,0.31386584992330335
Paclitaxel,A549,GENE058,0.34330113693489056,0.3768631831121938
Paclitaxel,A549,GENE059,1.7660590895853423,0.08938256290973556
Paclitaxel,A549,GENE060,0.32203853722922476,0.35143388904587725
